owner_org,d_fiscal_year,total
aafc-aac,2017-2018,27120
aafc-aac,2018-2019,11231.915178082192
aafc-aac,2019-2020,13765.944821917808
cbsa-asfc,2020-2021,5877.94794520548
cfia-acia,2018-2019,6962.739340369392
cfia-acia,2019-2020,94383.79994722953
cfia-acia,2020-2021,94125.92071240104
cgc-ccg,2020-2021,3361.6975890410963
dfatd-maecd,2017-2018,267180.91506849317
dfatd-maecd,2018-2019,55822
dfatd-maecd,2019-2020,107753.86579234974
dfatd-maecd,2020-2021,456938.5590487261
dfo-mpo,2020-2021,692286.75
dnd-mdn,2020-2021,222241.0174029143
esdc-edsc,2020-2021,714987.9810958904
fin,2018-2019,24720.971003134797
fin,2019-2020,80425.5589968652
ic,2020-2021,13474.553424657533
nserc-crsng,2017-2018,10346.095123287672
nserc-crsng,2018-2019,123619.51476742272
nserc-crsng,2019-2020,36964.266502732244
nserc-crsng,2020-2021,73140.79360655737
osgg-bsgg,2018-2019,10899.490000000002
osgg-bsgg,2020-2021,21238.929561643836
phac-aspc,2017-2018,4370.301369863014
phac-aspc,2018-2019,28862.198630136987
phac-aspc,2019-2020,30836.4
phac-aspc,2020-2021,16529.309999999998
rcmp-grc,2020-2021,88476.02
ssc-spc,2017-2018,67610.92336964431
ssc-spc,2018-2019,291101.60403873265
ssc-spc,2019-2020,515726.8975413957
ssc-spc,2020-2021,913362.6166344617
tbs-sct,2018-2019,42709.880000000005
tbs-sct,2019-2020,29506.43245901639
tbs-sct,2020-2021,87301.31330715194
tc,2017-2018,295459.63901656144
tc,2018-2019,303817.1153389546
tc,2019-2020,385931.7164796905
tc,2020-2021,202859.39262525897
