d_fiscal_year,total,total_constant_2019_dollars
2017-2018,505516.57,520752.98
2018-2019,612414.76,627452.52
2019-2020,403959.95,397847.97
2020-2021,696394.98,663191.34
2021-2022,696394.98,647456.28
2022-2023,729560.00,646613.04
