owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2021-2022,11440.00,10480.43
cbsa-asfc,2017-2018,9289.29,9554.58
cbsa-asfc,2018-2019,12220.48,12527.67
cbsa-asfc,2019-2020,12082.39,12038.30
cbsa-asfc,2020-2021,138989.08,132366.17
cbsa-asfc,2021-2022,339892.08,315624.62
cbsa-asfc,2022-2023,362196.41,323851.29
cgc-ccg,2017-2018,2374.18,2448.64
cic,2019-2020,17368.12,16971.69
cic,2020-2021,52104.38,49779.71
cra-arc,2017-2018,104764.22,107882.82
cra-arc,2018-2019,191120.93,194159.88
cra-arc,2019-2020,183012.50,180996.26
cra-arc,2020-2021,101886.96,96342.14
cra-arc,2021-2022,49499.73,46021.17
cra-arc,2022-2023,49499.73,44292.57
csa-asc,2021-2022,26789.18,25369.22
csc-scc,2018-2019,70743.60,71979.38
csc-scc,2019-2020,30353.40,30095.91
csc-scc,2020-2021,15977.50,15145.60
csc-scc,2021-2022,37346.57,34298.31
csc-scc,2022-2023,220278.46,196266.27
dnd-mdn,2021-2022,13197.00,12325.88
dnd-mdn,2022-2023,37182.91,33323.12
ec,2019-2020,1222.92,1195.00
ec,2020-2021,47028.12,44623.53
ec,2021-2022,62472.46,57949.57
ec,2022-2023,2036.43,1839.43
esdc-edsc,2020-2021,5193.11,4942.72
esdc-edsc,2021-2022,9211.89,8572.59
hc-sc,2017-2018,6886.47,7098.66
hc-sc,2018-2019,8378.53,8539.09
hc-sc,2019-2020,437.42,427.44
hc-sc,2020-2021,63626.09,60397.17
hc-sc,2021-2022,32329.24,29805.30
hc-sc,2022-2023,15802.50,13984.35
irb-cisr,2019-2020,21672.00,21499.12
irb-cisr,2020-2021,12000.00,11335.55
irb-cisr,2021-2022,68192.00,63399.85
isc-sac,2020-2021,52821.34,50220.60
isc-sac,2021-2022,43068.73,40467.93
nrcan-rncan,2017-2018,26344.31,27119.73
nrcan-rncan,2018-2019,25186.51,25654.80
nrcan-rncan,2019-2020,45760.30,45274.75
nrcan-rncan,2020-2021,13951.48,13178.98
osfi-bsif,2019-2020,10646.55,10403.54
osfi-bsif,2020-2021,10770.34,10173.98
phac-aspc,2018-2019,25520.00,25758.40
phac-aspc,2022-2023,10972.50,9710.06
rcmp-grc,2019-2020,35117.28,34449.07
rcmp-grc,2020-2021,106036.73,101339.47
rcmp-grc,2021-2022,141834.36,132195.33
rcmp-grc,2022-2023,130978.43,117252.56
vac-acc,2021-2022,13061.31,11979.54
vac-acc,2022-2023,28789.73,25684.21
