d_fiscal_year,total,total_constant_2019_dollars
2017-2018,240031.40,245735.05
2018-2019,694055.22,704406.86
2019-2020,850400.41,843062.25
2020-2021,874149.67,830875.06
2021-2022,528195.39,490300.23
