owner_org,d_fiscal_year,total
atssc-scdata,2020-2021,24147.165854584917
ccohs-cchst,2020-2021,31466.890000000003
cgc-ccg,2019-2020,62586.72
cgc-ccg,2020-2021,73323.43416553595
cpc-cpp,2017-2018,207004.7
cpc-cpp,2018-2019,59887.74
cpc-cpp,2019-2020,121215.02904761906
cpc-cpp,2020-2021,58870.47095238096
cta-otc,2019-2020,3064.557732240437
cta-otc,2020-2021,26014.200623923945
dfatd-maecd,2017-2018,271469.12
dfo-mpo,2017-2018,218893.5
dfo-mpo,2020-2021,69947.91
dnd-mdn,2017-2018,13256978.358167587
dnd-mdn,2018-2019,25159597.504597984
dnd-mdn,2019-2020,5726478.338058097
dnd-mdn,2020-2021,10249749.868207775
ec,2020-2021,65705.64
esdc-edsc,2019-2020,11968.9
ic,2020-2021,23893.02
ijc-cmi,2019-2020,18018.980000000003
ijc-cmi,2020-2021,18012.2
irb-cisr,2019-2020,219948.23
mgerc-ceegm,2020-2021,3463.95785046729
nrc-cnrc,2019-2020,15839.3
nrcan-rncan,2018-2019,15142
pco-bcp,2018-2019,13883.07
phac-aspc,2018-2019,4819.753150684931
phac-aspc,2019-2020,5777.896849315068
psic-ispc,2020-2021,169001.59
rcmp-grc,2017-2018,1288287.6099999999
rcmp-grc,2018-2019,3475848.1799999997
rcmp-grc,2019-2020,156124.08
rcmp-grc,2020-2021,9470353.610000001
ssc-spc,2017-2018,12702792.48774091
ssc-spc,2018-2019,12114435.973220035
ssc-spc,2019-2020,16748910.523114337
ssc-spc,2020-2021,21707592.906263288
