d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,33942.45,35120.89
1_facilities_and_construction,2018-2019,12710.81,12833.82
10_office_management,2017-2018,299356.45,308025.63
10_office_management,2019-2020,400776.16,401325.67
10_office_management,2020-2021,2019057.35,2005141.52
11_defence,2017-2018,11004051.72,11243041.56
11_defence,2018-2019,25060198.14,25356048.81
11_defence,2019-2020,5410524.32,5396931.29
11_defence,2020-2021,9560177.92,9168665.09
11_defence,2021-2022,988116.16,638792.55
3_information_technology,2017-2018,14547263.89,14899658.89
3_information_technology,2018-2019,15530122.38,15721349.90
3_information_technology,2019-2020,17248935.07,17213540.55
3_information_technology,2020-2021,29799379.31,29135381.80
3_information_technology,2021-2022,29763221.09,22751762.02
6_industrial_products_and_services,2017-2018,1082364.69,1102879.71
6_industrial_products_and_services,2018-2019,168874.02,171214.21
6_industrial_products_and_services,2019-2020,349004.77,347891.24
6_industrial_products_and_services,2020-2021,37687.62,37537.99
