normalized_vendor_name,original_vendor_name
DECISIVE TECHNOLOGIES,DECISIVE TECHNOLOGIES INC.
DECISIVE TECHNOLOGIES,Decisive Technologies Inc.
DECISIVE TECHNOLOGIES,Decisive Technologies Inc
DECISIVE TECHNOLOGIES,DECISIVE TECHNOLOGIES INC
DECISIVE TECHNOLOGIES,DECISIVE TECHNOLOGIES
DECISIVE TECHNOLOGIES,Decisive Technologies
DECISIVE TECHNOLOGIES,"Decisive Technologies, INc"
DECISIVE TECHNOLOGIES,Decisive
DECISIVE TECHNOLOGIES,Decisive Technology
DECISIVE TECHNOLOGIES,Decisive Techologies Inc.
DECISIVE TECHNOLOGIES,LOGIC 2000 INC. AND DECISIVE
DECISIVE TECHNOLOGIES,Decisive Techologies
DECISIVE TECHNOLOGIES,DECISIVE ENTERPRISE IT INFRASCTRUCTURE
DECISIVE TECHNOLOGIES,LOGIC 2000 INC. AND DECISIVE TECHNOLOGY INC.
DECISIVE TECHNOLOGIES,DECISIVE TECH
DECISIVE TECHNOLOGIES,Decisive Enterprise IT Infrastructure
DECISIVE TECHNOLOGIES,Decisive Technologies inc
DECISIVE TECHNOLOGIES,Decisive Technologies Ltd.
DECISIVE TECHNOLOGIES,Decisive Tech
DECISIVE TECHNOLOGIES,DECISIVE ENTERPRISE
DECISIVE TECHNOLOGIES,LOGIC 2000 INC. AND DECISIVE TECHNOLOGY INC. IN CJV. (O/A TEAM LOGIC TBIPS)
DECISIVE TECHNOLOGIES,DECISIVE ENTERPRISE IT INFRASTRUCTURE
DECISIVE TECHNOLOGIES,DECISIVE
DECISIVE TECHNOLOGIES,DECISIVE TECHNOLOGIE INC.
DECISIVE TECHNOLOGIES,Decisive Technologies - Ottawa
DECISIVE TECHNOLOGIES,Decisive Technolodies Inc
DECISIVE TECHNOLOGIES,Decisive Technologies Incs.
DECISIVE TECHNOLOGIES,DECISIVE POINTS CONSULTING INC.
DECISIVE TECHNOLOGIES,decisive technologies
DECISIVE TECHNOLOGIES,DECISIVE TECHONOLGIES
