owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,3310.24,3411.70
aafc-aac,2018-2019,98828.22,100237.43
aafc-aac,2019-2020,81695.96,80503.85
aafc-aac,2020-2021,42469.15,40489.01
aafc-aac,2021-2022,68259.10,64183.71
cfia-acia,2019-2020,15985.00,16043.14
cfia-acia,2021-2022,15534.15,14124.75
dfo-mpo,2017-2018,669125.43,690164.53
dfo-mpo,2020-2021,299003.45,285409.85
dfo-mpo,2021-2022,10228.17,9300.17
dnd-mdn,2017-2018,310744.65,319545.34
dnd-mdn,2018-2019,242201.01,246490.14
dnd-mdn,2019-2020,438517.56,434502.78
dnd-mdn,2020-2021,422475.21,402696.13
dnd-mdn,2021-2022,262941.17,245572.57
pwgsc-tpsgc,2017-2018,61992.39,63919.36
pwgsc-tpsgc,2018-2019,350899.31,355546.49
pwgsc-tpsgc,2019-2020,359205.12,359252.29
pwgsc-tpsgc,2021-2022,170268.60,154820.24
rcmp-grc,2021-2022,14594.94,13804.49
