d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1045172.72,1077432.28
2018-2019,691928.54,702896.95
2019-2020,895403.65,890266.79
2020-2021,763918.97,726800.12
2021-2022,497986.82,457876.25
2022-2023,1415439.07,1264697.30
