owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,49334.25,48516.70
aafc-aac,2020-2021,135311.19,128859.64
aafc-aac,2021-2022,91823.76,85370.91
dfatd-maecd,2020-2021,47213.45,45350.85
dfatd-maecd,2022-2023,19800.00,17641.36
pc,2018-2019,27326.72,27677.01
pc,2019-2020,44558.23,44447.63
pwgsc-tpsgc,2017-2018,1449985.93,1494360.57
pwgsc-tpsgc,2018-2019,1497050.89,1527340.31
pwgsc-tpsgc,2019-2020,738970.62,732959.22
pwgsc-tpsgc,2020-2021,727150.62,692248.86
pwgsc-tpsgc,2021-2022,625420.61,579247.40
pwgsc-tpsgc,2022-2023,892222.60,799264.52
rcmp-grc,2017-2018,278697.74,287256.56
rcmp-grc,2018-2019,376758.05,383977.92
rcmp-grc,2019-2020,377790.26,374776.64
rcmp-grc,2020-2021,376758.05,358794.48
rcmp-grc,2021-2022,376758.05,350281.63
rcmp-grc,2022-2023,376758.05,337124.68
