d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1735590.00
1_facilities_and_construction,2018-2019,1914541.55
1_facilities_and_construction,2019-2020,1087512.40
1_facilities_and_construction,2020-2021,1040902.91
2_professional_services,2019-2020,136583.57
2_professional_services,2020-2021,262384.23
