owner_org,d_fiscal_year,total
aafc-aac,2019-2020,49334.25260208465
aafc-aac,2020-2021,135311.18646211558
dfatd-maecd,2020-2021,47213.45
pc,2018-2019,27326.724334140436
pc,2019-2020,44558.225665859565
pwgsc-tpsgc,2017-2018,1438419.8428921273
pwgsc-tpsgc,2018-2019,1485484.8037033908
pwgsc-tpsgc,2019-2020,727372.8403108119
pwgsc-tpsgc,2020-2021,719032.4799790144
rcmp-grc,2017-2018,297170.15459272097
rcmp-grc,2018-2019,401730.02380127093
rcmp-grc,2019-2020,402830.6540034662
rcmp-grc,2020-2021,401730.02380127093
