owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2020-2021,9418.74,8875.05
cfia-acia,2021-2022,107432.45,99882.70
cfia-acia,2022-2023,98308.05,88056.41
dfatd-maecd,2020-2021,39550.00,37694.67
dnd-mdn,2019-2020,8173.15,7986.60
dnd-mdn,2020-2021,489026.85,465792.48
hc-sc,2019-2020,66326.09,64812.18
hc-sc,2020-2021,2984673.91,2851991.00
phac-aspc,2019-2020,173915.88,170591.39
phac-aspc,2020-2021,763984.03,728388.66
phac-aspc,2022-2023,520633.61,465865.13
pwgsc-tpsgc,2017-2018,216333.59,222580.04
pwgsc-tpsgc,2018-2019,365858.28,374395.19
