owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,44939.25
cbsa-asfc,2018-2019,29651.77
cra-arc,2017-2018,27561.45
dfo-mpo,2017-2018,133760.04
dfo-mpo,2018-2019,31190.271842105263
dfo-mpo,2019-2020,117188.88815789475
dfo-mpo,2020-2021,320605.9
hc-sc,2017-2018,75197.85
isc-sac,2019-2020,392382.9
phac-aspc,2019-2020,40075.350000000006
phac-aspc,2020-2021,385729.19
rcmp-grc,2017-2018,1478690.0252066115
rcmp-grc,2018-2019,233071.79067153792
rcmp-grc,2019-2020,657585.3377859726
rcmp-grc,2020-2021,151979.08633587786
