d_most_recent_category,d_fiscal_year,total
11_defence,2018-2019,1610279.34
11_defence,2019-2020,126756.65999999999
5_transportation_and_logistics,2017-2018,2897528.5452066115
5_transportation_and_logistics,2018-2019,1362774.6725136433
5_transportation_and_logistics,2019-2020,2220583.3917369707
5_transportation_and_logistics,2020-2021,2827513.0205427743
NA,2017-2018,44939.25
