normalized_vendor_name,original_vendor_name
MITSUBISHI MOTOR SALES,Mitsubishi Motor Sales of Canada Inc.
MITSUBISHI MOTOR SALES,MITSUBISHI MOTOR SALES OF CANADA INC.
MITSUBISHI MOTOR SALES,MITSUBISHI MOTOR SALES
MITSUBISHI MOTOR SALES,MITSUBISHI MOTOR SALES OF CANADA INC
MITSUBISHI MOTOR SALES,MITSUBISHI MOTOR SALES OF CANADA
MITSUBISHI MOTOR SALES,MITSUBISHI MOTOR SALES OF CAN
MITSUBISHI MOTOR SALES,"Mitsubishi Motor Sales of Canada, Inc."
MITSUBISHI MOTOR SALES,"MITSUBISHI MOTOR SALES OF CANADA, I"
MITSUBISHI MOTOR SALES,"Mitsubishi Motor Sales Of Canada, I"
MITSUBISHI MOTOR SALES,MITSUBISHI MOTOR SALES OF CANADA IN
MITSUBISHI MOTOR SALES,MITSUBISHI MOTOR SALES OF
MITSUBISHI MOTOR SALES,Mitsubishi Motor Sales of Canada In
MITSUBISHI MOTOR SALES,"MITSUBISHI MOTOR SALES OF CANADA, INC."
MITSUBISHI MOTOR SALES,MITSUBISHI MOTORS
MITSUBISHI MOTOR SALES,"mitsubishi Motor Sales of Canada, Inc."
MITSUBISHI MOTOR SALES,Mitsubishi Motor Sales of Canada Inc
MITSUBISHI MOTOR SALES,Mitsubishi Motor Sales
MITSUBISHI MOTOR SALES,Mitsubishi Motor sales of Canada Inc.
MITSUBISHI MOTOR SALES,Mitsubishi Motor Sales of canada inc
