owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,27991.95,28962.58
aafc-aac,2018-2019,57739.68,58584.05
aafc-aac,2019-2020,170134.90,170011.83
aafc-aac,2020-2021,288055.80,283841.12
aafc-aac,2021-2022,102513.50,45578.24
aandc-aadnc,2017-2018,95230.80,96978.45
cbsa-asfc,2017-2018,44939.25,45711.19
cbsa-asfc,2018-2019,29651.77,30074.64
cbsa-asfc,2019-2020,227834.22,227437.92
cbsa-asfc,2021-2022,150497.22,31306.81
cfia-acia,2019-2020,87371.64,87343.02
cfia-acia,2020-2021,23864.21,23575.96
cic,2021-2022,41449.80,16335.12
cra-arc,2017-2018,27561.45,28056.24
cra-arc,2019-2020,56112.91,56050.07
cra-arc,2020-2021,27049.25,27285.87
csc-scc,2017-2018,587788.88,597936.80
csc-scc,2018-2019,457446.26,463374.21
csc-scc,2019-2020,40070.10,40125.04
csc-scc,2020-2021,72882.74,69720.61
csc-scc,2021-2022,45384.08,30107.46
dfatd-maecd,2017-2018,44930.16,45701.94
dfo-mpo,2017-2018,133760.04,136167.38
dfo-mpo,2018-2019,31190.27,31636.29
dfo-mpo,2019-2020,117188.89,117093.16
dfo-mpo,2020-2021,237439.54,230338.66
dfo-mpo,2021-2022,386463.82,211418.80
dnd-mdn,2018-2019,1610279.34,1634012.22
dnd-mdn,2019-2020,126756.66,126387.71
dnd-mdn,2021-2022,240490.05,116665.16
esdc-edsc,2017-2018,27556.20,28053.63
hc-sc,2017-2018,75197.85,76587.41
hc-sc,2021-2022,40070.10,25517.66
ic,2017-2018,44933.89,45740.27
ic,2018-2019,44933.89,45573.65
ic,2019-2020,130084.92,130199.04
infc,2017-2018,44933.89,45766.93
isc-sac,2019-2020,392382.90,391305.86
jus,2018-2019,44933.89,45629.35
osgg-bsgg,2018-2019,44930.16,45739.43
osgg-bsgg,2020-2021,86200.92,84469.36
phac-aspc,2019-2020,40075.35,39978.11
phac-aspc,2020-2021,341753.76,326975.27
phac-aspc,2021-2022,103556.22,34580.95
pwgsc-tpsgc,2019-2020,212940.78,213070.74
pwgsc-tpsgc,2020-2021,203372.46,198069.62
pwgsc-tpsgc,2021-2022,137897.29,92240.30
rcmp-grc,2017-2018,1478690.03,1526709.04
rcmp-grc,2018-2019,233071.79,235842.83
rcmp-grc,2019-2020,657585.34,654581.89
rcmp-grc,2020-2021,151979.09,152008.78
rcmp-grc,2021-2022,45932.12,3883.03
tc,2017-2018,308953.41,314426.54
tc,2018-2019,373140.88,378651.72
tc,2019-2020,44933.89,44913.39
tc,2020-2021,1394915.25,1365729.58
tc,2021-2022,624381.50,370820.23
tsb-bst,2019-2020,43867.56,43776.70
vac-acc,2018-2019,45736.08,46373.65
