d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3161759.33,3259803.18
2018-2019,3041727.21,3084571.43
2019-2020,2347340.05,2313713.84
2020-2021,2999961.50,2869081.43
2021-2022,2146120.94,1960842.44
2022-2023,942894.94,841607.24
