d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,5776197.24,5953420.54
1_facilities_and_construction,2018-2019,7562841.47,7699236.54
1_facilities_and_construction,2019-2020,2364000.53,2339977.07
1_facilities_and_construction,2020-2021,1898769.24,1807329.51
1_facilities_and_construction,2021-2022,2087169.55,1931155.45
1_facilities_and_construction,2022-2023,3411368.70,3046179.32
10_office_management,2019-2020,24860.00,24374.93
2_professional_services,2017-2018,5840572.79,6019883.89
2_professional_services,2018-2019,6087208.83,6203736.10
2_professional_services,2019-2020,7377593.64,7301800.52
2_professional_services,2020-2021,8770731.53,8348559.75
2_professional_services,2021-2022,9664081.27,8976969.99
2_professional_services,2022-2023,8785312.14,7865475.30
3_information_technology,2019-2020,142169.94,140581.19
5_transportation_and_logistics,2019-2020,19202.09,19218.77
6_industrial_products_and_services,2017-2018,0.00,0.00
6_industrial_products_and_services,2018-2019,0.00,0.00
6_industrial_products_and_services,2019-2020,0.00,0.00
