owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2017-2018,116091.54,119334.04
cas-satj,2018-2019,78898.46,80340.64
cas-satj,2020-2021,123815.84,118426.30
cas-satj,2021-2022,184460.33,172610.79
cbsa-asfc,2017-2018,304707.41,314046.46
cbsa-asfc,2018-2019,15026.67,15410.15
chrc-ccdp,2018-2019,105768.00,107005.33
chrc-ccdp,2019-2020,48081.50,47059.40
ec,2017-2018,1439809.08,1483938.13
ec,2018-2019,1918016.07,1949241.58
ec,2019-2020,2330921.60,2312215.72
ec,2020-2021,1819219.83,1733969.21
ec,2021-2022,3721274.50,3471168.56
esdc-edsc,2021-2022,1998621.09,1866956.58
ic,2017-2018,215075.11,221667.00
ic,2018-2019,215075.11,219006.46
ic,2019-2020,215664.36,213933.63
ic,2020-2021,215075.11,205047.12
ic,2021-2022,269560.27,252419.44
lac-bac,2017-2018,126050.03,129947.93
ocl-cal,2017-2018,14192.64,14583.75
ocl-cal,2018-2019,103836.37,105178.79
ocl-cal,2019-2020,37910.99,37975.81
oic-ci,2018-2019,4545.06,4583.82
oic-ci,2019-2020,53661.03,53230.39
opc-cpvp,2017-2018,14977.05,15389.78
opc-cpvp,2018-2019,664695.35,675838.45
opc-cpvp,2019-2020,89637.25,89745.00
