d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,215075.11,221667.00
2_professional_services,2018-2019,215075.11,219006.46
2_professional_services,2019-2020,215664.36,213933.63
2_professional_services,2020-2021,215075.11,205047.12
2_professional_services,2021-2022,296643.46,277045.39
3_information_technology,2017-2018,2015827.75,2077240.08
3_information_technology,2018-2019,2890785.97,2937598.75
3_information_technology,2019-2020,2560212.37,2540226.33
3_information_technology,2020-2021,1943035.67,1852395.51
3_information_technology,2021-2022,5877272.74,5486109.99
