d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2230902.86,2298907.08
2018-2019,3105861.08,3156605.22
2019-2020,2775876.73,2754159.96
2020-2021,2158110.78,2057442.62
2021-2022,6173916.19,5763155.38
