d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,634463.11,642350.72
1_facilities_and_construction,2019-2020,1904285.49,1887038.73
1_facilities_and_construction,2020-2021,5110586.51,4856000.92
1_facilities_and_construction,2021-2022,3143986.79,2891579.51
1_facilities_and_construction,2022-2023,1887136.51,1688311.54
2_professional_services,2017-2018,1769643.58,1824239.82
2_professional_services,2018-2019,1831691.10,1865604.49
2_professional_services,2019-2020,2105124.97,2088332.43
2_professional_services,2020-2021,2099373.26,1999276.58
2_professional_services,2021-2022,8050724.07,7402005.94
2_professional_services,2022-2023,14566724.82,13034366.44
6_industrial_products_and_services,2022-2023,47460.00,42698.95
