d_fiscal_year,total,total_constant_2019_dollars
2017-2018,610874.22,626764.00
2018-2019,403780.30,410857.07
2019-2020,2194298.80,2148921.04
2020-2021,35730.64,33741.38
2021-2022,78318.94,74055.35
