d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2020-2021,25831.799999999996
3_information_technology,2019-2020,383406.42211382114
3_information_technology,2020-2021,1424524.227886179
5_transportation_and_logistics,2019-2020,749838.27
5_transportation_and_logistics,2020-2021,1229945.96
6_industrial_products_and_services,2017-2018,109250
6_industrial_products_and_services,2018-2019,104199.92658227847
6_industrial_products_and_services,2019-2020,189792.72341772149
6_industrial_products_and_services,2020-2021,433815.38
