owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2020-2021,384181.49,371469.45
dfo-mpo,2021-2022,1150640.77,848811.62
dnd-mdn,2017-2018,10842495.49,11129252.04
dnd-mdn,2018-2019,12627264.33,12787938.16
dnd-mdn,2019-2020,11709430.04,11688164.56
dnd-mdn,2020-2021,6188624.01,6072598.24
dnd-mdn,2021-2022,6296234.32,4685256.97
nrcan-rncan,2017-2018,40890.16,41639.02
nrcan-rncan,2018-2019,99499.42,100769.19
nrcan-rncan,2019-2020,99772.33,99567.97
nrcan-rncan,2020-2021,99499.73,97409.01
nrcan-rncan,2021-2022,349329.56,140230.80
pwgsc-tpsgc,2017-2018,177257.98,180302.80
pwgsc-tpsgc,2018-2019,1138941.55,1153476.16
pwgsc-tpsgc,2019-2020,160250.49,160177.38
