owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,21339.06,21747.54
aafc-aac,2019-2020,21456.30,21285.15
aafc-aac,2020-2021,67496.72,64119.00
aafc-aac,2021-2022,169232.33,156855.38
aafc-aac,2022-2023,120274.12,107533.36
cbsa-asfc,2017-2018,21205.51,21822.26
csc-scc,2018-2019,13620.96,13748.20
dfo-mpo,2020-2021,15017.70,14150.81
dfo-mpo,2021-2022,12622.15,11410.22
dfo-mpo,2022-2023,17691.28,15827.30
dnd-mdn,2020-2021,936.18,882.14
dnd-mdn,2021-2022,68152.04,63472.47
dnd-mdn,2022-2023,75394.11,67674.20
ec,2017-2018,92833.72,95667.38
ec,2018-2019,84685.36,86308.19
ec,2019-2020,74152.96,73561.44
ec,2020-2021,31897.87,30173.77
ec,2021-2022,253516.81,234708.69
ec,2022-2023,365789.07,327093.98
hc-sc,2017-2018,18562.23,19136.01
hc-sc,2018-2019,18562.23,18917.95
hc-sc,2019-2020,18613.09,18464.61
hc-sc,2020-2021,13985.25,13364.41
hc-sc,2021-2022,3991.15,3607.94
hc-sc,2022-2023,58903.20,52600.15
nrc-cnrc,2017-2018,55541.72,57280.38
nrc-cnrc,2018-2019,11466.34,11729.99
nrc-cnrc,2020-2021,89671.72,85276.54
nrc-cnrc,2021-2022,509854.73,472728.51
nrc-cnrc,2022-2023,378994.38,338441.82
nrcan-rncan,2017-2018,192230.36,198147.29
nrcan-rncan,2018-2019,88441.09,90063.19
nrcan-rncan,2019-2020,77684.81,77174.85
nrcan-rncan,2020-2021,27278.62,25977.99
nrcan-rncan,2021-2022,40062.88,37231.25
nrcan-rncan,2022-2023,25950.14,23300.25
phac-aspc,2020-2021,0.00,0.00
phac-aspc,2021-2022,0.00,0.00
