normalized_vendor_name,original_vendor_name
FORT GARRY FIRE TRUCK,Fort Garry fire Truck Ltd
FORT GARRY FIRE TRUCK,FORT GARRY FIRE TRUCKS
FORT GARRY FIRE TRUCK,Fort Garry Fire Trucks
FORT GARRY FIRE TRUCK,Fort Garry Fire Trucks Ltd
FORT GARRY FIRE TRUCK,FORT GARRY FIRE TRUCKS LTD.
FORT GARRY FIRE TRUCK,FORT GARRY FIRETRUCKS
FORT GARRY FIRE TRUCK,FORT GARRY FIRE TRUCKS LTD
FORT GARRY FIRE TRUCK,Fort Garry Fire Trucks Ltd.
FORT GARRY FIRE TRUCK,Fort Garry Firetrucks
FORT GARRY FIRE TRUCK,Fort Garry Fire Truck Ltd
