owner_org,d_fiscal_year,total
aafc-aac,2017-2018,660146.99
aandc-aadnc,2017-2018,23242.17
atssc-scdata,2020-2021,4886.269897959183
cbsa-asfc,2017-2018,98629.59000000001
cbsa-asfc,2019-2020,16217.990000000002
ccohs-cchst,2019-2020,36851.11
ccohs-cchst,2020-2021,23784.24
cfia-acia,2017-2018,226946.94
cfia-acia,2020-2021,745955.82
cpc-cpp,2017-2018,86910.56
cpc-cpp,2018-2019,83958.93999999999
cpc-cpp,2019-2020,43798
cra-arc,2017-2018,125831.55924867836
cra-arc,2018-2019,12965.730000000001
csc-scc,2017-2018,59275.21000000001
csc-scc,2019-2020,441574.5292903926
csc-scc,2020-2021,5668052.709707037
csps-efpc,2018-2019,164302.61000000002
csps-efpc,2020-2021,223811.83000000002
dfatd-maecd,2017-2018,34535.64
dfatd-maecd,2018-2019,28618.27
dfatd-maecd,2019-2020,68234.68000000001
dfo-mpo,2018-2019,66226.61
dfo-mpo,2020-2021,61581.380000000005
dnd-mdn,2017-2018,4223670.086794324
dnd-mdn,2018-2019,2597622.3526079254
dnd-mdn,2019-2020,304873.4313513644
dnd-mdn,2020-2021,8266792.778228175
ec,2017-2018,41125.93
ec,2018-2019,33773.05
ec,2019-2020,2141985.2600000002
ec,2020-2021,33477.41
esdc-edsc,2017-2018,78706.62
esdc-edsc,2018-2019,24757.109999999997
fcac-acfc,2017-2018,38057.03065693431
fcac-acfc,2018-2019,202612.97839416057
fcac-acfc,2019-2020,455411.9332116789
fcac-acfc,2020-2021,6486.107737226278
hc-sc,2017-2018,789403.52
hc-sc,2020-2021,950.6647117794486
ic,2017-2018,171133.24000000002
ic,2018-2019,976544.23
ic,2019-2020,10250.83
ic,2020-2021,85027.29644030669
isc-sac,2020-2021,145275.93
lac-bac,2018-2019,76260.70999999999
nrc-cnrc,2017-2018,10057
nrc-cnrc,2019-2020,16207.590000000002
nrcan-rncan,2017-2018,11010.720000000001
nrcan-rncan,2018-2019,178680.12
nrcan-rncan,2020-2021,47665.8
opc-cpvp,2019-2020,5683.008032786885
opc-cpvp,2020-2021,20240.953337076127
osfi-bsif,2017-2018,299868.52496878506
osfi-bsif,2018-2019,26879.071752526386
osfi-bsif,2019-2020,73175.39106145251
osfi-bsif,2020-2021,39485.60893854749
osgg-bsgg,2018-2019,199590.31999999995
osgg-bsgg,2020-2021,247716.24000000002
pbc-clcc,2020-2021,234475.44999999998
pc,2017-2018,43153.38
pch,2018-2019,19660.73
pch,2020-2021,13406.84
phac-aspc,2017-2018,18081
rcmp-grc,2017-2018,5409523.847363475
rcmp-grc,2018-2019,1414036.814358108
rcmp-grc,2019-2020,1506277.726626606
rcmp-grc,2020-2021,2092568.0342730505
ssc-spc,2017-2018,9080687.535965655
ssc-spc,2018-2019,3395541.700907985
ssc-spc,2019-2020,6088252.305136929
ssc-spc,2020-2021,7093937.824238755
swc-cfc,2017-2018,667.5580267558529
swc-cfc,2018-2019,39252.41197324415
