d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,11288.70,11019.79
10_office_management,2017-2018,11153.10,11460.45
10_office_management,2019-2020,2178836.37,2149596.80
10_office_management,2020-2021,37697.16,35936.72
11_defence,2017-2018,5270880.70,5435197.82
11_defence,2018-2019,3631100.33,3695333.08
11_defence,2019-2020,745080.78,737608.58
11_defence,2020-2021,8240511.88,7871092.49
11_defence,2021-2022,5890524.15,5469202.43
3_information_technology,2017-2018,17199606.37,17720697.95
3_information_technology,2018-2019,6848142.90,6951469.04
3_information_technology,2019-2020,8617271.23,8516591.41
3_information_technology,2020-2021,16696450.72,15906767.12
3_information_technology,2021-2022,14479001.68,13519576.40
5_transportation_and_logistics,2017-2018,24349.87,25022.19
5_transportation_and_logistics,2018-2019,44303.18,45032.14
5_transportation_and_logistics,2019-2020,16739.21,16719.01
6_industrial_products_and_services,2017-2018,71885.23,73911.81
6_industrial_products_and_services,2018-2019,51215.33,51986.18
6_industrial_products_and_services,2019-2020,79784.84,78749.72
6_industrial_products_and_services,2020-2021,104629.73,99786.23
6_industrial_products_and_services,2021-2022,65374.69,61527.57
