normalized_vendor_name,original_vendor_name
OPENFRAME TECHNOLOGIES,OPENFRAME TECHNOLOGIES INC.
OPENFRAME TECHNOLOGIES,OPENFRAME TECHNOLOGIES INC
OPENFRAME TECHNOLOGIES,"OpenFrame Technologies, Inc"
OPENFRAME TECHNOLOGIES,Openframe Technologies Inc.
OPENFRAME TECHNOLOGIES,"OpenFrame Technologies, Inc."
OPENFRAME TECHNOLOGIES,"OPENFRAME TECHNOLOGIES, INC."
OPENFRAME TECHNOLOGIES,OpenFrame Technologies Inc
OPENFRAME TECHNOLOGIES,OPEN FRAME TECHNOLOGIES INC
OPENFRAME TECHNOLOGIES,OpenFrame Technologies
OPENFRAME TECHNOLOGIES,OpenFrame Technologies Inc.
OPENFRAME TECHNOLOGIES,OPENFRAME TECNOLOGIES INC
OPENFRAME TECHNOLOGIES,Open Frame Technologies
OPENFRAME TECHNOLOGIES,OPENFRAME TECHNOLIGIES INC.
OPENFRAME TECHNOLOGIES,OPENFRAME TECHNOLOGIES
OPENFRAME TECHNOLOGIES,OpenFrame Technologies inc.
OPENFRAME TECHNOLOGIES,Openframe Technologies Inc
