owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2018-2019,26247.76,26497.87
aandc-aadnc,2019-2020,93268.75,92520.26
cbsa-asfc,2017-2018,166562.00,171667.00
cbsa-asfc,2018-2019,166562.00,169606.58
cbsa-asfc,2019-2020,30574.39,30685.60
cbsa-asfc,2021-2022,66444.00,62175.71
cfia-acia,2021-2022,5077.79,4617.08
cnsc-ccsn,2017-2018,9085.20,9387.41
dfatd-maecd,2017-2018,9074.82,9324.90
dfatd-maecd,2018-2019,43236.78,44071.09
dfatd-maecd,2019-2020,147426.24,146243.13
dfatd-maecd,2020-2021,147023.44,140168.39
dfatd-maecd,2021-2022,253863.63,237002.78
dfo-mpo,2017-2018,20263.01,20883.52
dfo-mpo,2019-2020,242554.50,238493.43
dfo-mpo,2020-2021,56203.21,53525.95
dfo-mpo,2021-2022,280150.39,259328.85
dnd-mdn,2017-2018,321560.26,331415.84
dnd-mdn,2018-2019,296098.00,301150.16
dnd-mdn,2019-2020,354144.93,351083.20
dnd-mdn,2020-2021,535469.80,511131.68
dnd-mdn,2021-2022,598701.74,561004.65
elections,2017-2018,167420.49,172551.80
elections,2018-2019,283775.19,288539.40
elections,2019-2020,167879.18,166531.93
ic,2017-2018,46774.59,48118.63
ic,2018-2019,37975.41,38893.17
ic,2020-2021,41905.97,39874.54
ic,2021-2022,85558.03,80905.21
isc-sac,2018-2019,26247.76,26497.87
isc-sac,2019-2020,93268.75,92520.26
jus,2019-2020,29558.81,28854.70
jus,2020-2021,149846.77,142860.08
nrc-cnrc,2017-2018,17629.88,18187.96
nrcan-rncan,2017-2018,219593.28,226323.65
nrcan-rncan,2018-2019,1551100.13,1575128.27
nrcan-rncan,2019-2020,888688.06,888529.66
nserc-crsng,2017-2018,106052.76,109268.30
nserc-crsng,2018-2019,116974.45,119273.44
nserc-crsng,2019-2020,95026.64,94264.04
nserc-crsng,2020-2021,94767.00,90348.44
pco-bcp,2020-2021,8279.05,7852.19
pco-bcp,2021-2022,125910.48,117822.12
rcmp-grc,2017-2018,247781.42,255375.73
rcmp-grc,2018-2019,247781.42,252310.61
rcmp-grc,2019-2020,221306.14,219959.06
ssc-spc,2019-2020,62091.34,61533.06
ssc-spc,2020-2021,5143.66,4847.36
sshrc-crsh,2017-2018,19988.80,20601.44
sshrc-crsh,2018-2019,19988.80,20354.18
sshrc-crsh,2019-2020,20043.56,19882.71
sshrc-crsh,2020-2021,19988.80,19056.81
sshrc-crsh,2021-2022,19988.80,18704.74
