owner_org,d_fiscal_year,total
aandc-aadnc,2018-2019,26247.762324093816
aandc-aadnc,2019-2020,93268.74767590618
cbsa-asfc,2017-2018,166562
cbsa-asfc,2018-2019,166562
cbsa-asfc,2019-2020,30574.394520547947
cnsc-ccsn,2017-2018,9085.2
dfatd-maecd,2017-2018,9074.82345
dfatd-maecd,2018-2019,43236.78070954415
dfatd-maecd,2019-2020,147426.24418803418
dfatd-maecd,2020-2021,147023.44024216523
dfo-mpo,2017-2018,20263.014577656675
dfo-mpo,2019-2020,242554.5
dfo-mpo,2020-2021,56203.211136890954
dnd-mdn,2017-2018,321560.26252257056
dnd-mdn,2018-2019,180103.87791647564
dnd-mdn,2019-2020,325239.0494307021
dnd-mdn,2020-2021,535469.7966183306
elections,2017-2018,167420.49361626245
elections,2018-2019,283775.19361626246
elections,2019-2020,167879.17990014263
ic,2017-2018,46774.59016393443
ic,2018-2019,37975.40983606558
ic,2020-2021,41905.97260273973
isc-sac,2018-2019,26247.762324093816
isc-sac,2019-2020,93268.74767590618
nrc-cnrc,2017-2018,17629.883333333335
nrcan-rncan,2017-2018,219593.2826537664
nrcan-rncan,2018-2019,1551100.131968835
nrcan-rncan,2019-2020,888688.058770626
nserc-crsng,2017-2018,106052.75667962925
nserc-crsng,2018-2019,116974.45233180316
nserc-crsng,2019-2020,95026.64013449899
nserc-crsng,2020-2021,94767.0045057162
pco-bcp,2020-2021,8279.045092838196
rcmp-grc,2017-2018,247781.41756352765
rcmp-grc,2018-2019,247781.41756352765
rcmp-grc,2019-2020,221306.14281016443
ssc-spc,2019-2020,62091.338797814205
ssc-spc,2020-2021,5143.661202185793
sshrc-crsh,2017-2018,19988.80093614176
sshrc-crsh,2018-2019,19988.80093614176
sshrc-crsh,2019-2020,20043.56477432297
sshrc-crsh,2020-2021,19988.80093614176
