d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1911359.41,1961656.61
1_facilities_and_construction,2018-2019,3382691.03,3425859.29
1_facilities_and_construction,2019-2020,1780535.31,1776888.30
1_facilities_and_construction,2020-2021,1775670.46,1738359.60
1_facilities_and_construction,2021-2022,1775670.46,1348871.05
2_professional_services,2017-2018,171054.04,175639.23
