d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1911359.41
1_facilities_and_construction,2018-2019,3382691.03
1_facilities_and_construction,2019-2020,1780535.31
1_facilities_and_construction,2020-2021,1775670.46
2_professional_services,2017-2018,171054.04
