d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,24578
2_professional_services,2017-2018,7488.818181818182
2_professional_services,2018-2019,61158.681818181816
2_professional_services,2019-2020,156205.75980893185
2_professional_services,2020-2021,255478.01216637678
3_information_technology,2017-2018,2021170.8888653961
3_information_technology,2018-2019,1896001.564612744
3_information_technology,2019-2020,1612972.3215961577
3_information_technology,2020-2021,1570553.456927882
9_human_capital,2019-2020,6027297.01601362
9_human_capital,2020-2021,6204805.491231834
