d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,24950.10,25662.64
1_facilities_and_construction,2018-2019,75524.40,76401.03
1_facilities_and_construction,2019-2020,28367.85,27943.92
1_facilities_and_construction,2020-2021,49547.40,47286.71
1_facilities_and_construction,2021-2022,197638.35,180613.01
1_facilities_and_construction,2022-2023,380576.70,339600.95
2_professional_services,2017-2018,2541357.98,2619896.52
2_professional_services,2018-2019,2605190.02,2655113.64
2_professional_services,2019-2020,2059471.82,2035612.15
2_professional_services,2020-2021,3916503.13,3726894.35
2_professional_services,2021-2022,3471354.55,3229995.85
2_professional_services,2022-2023,2778205.53,2488774.15
5_transportation_and_logistics,2019-2020,285116.56,280063.09
5_transportation_and_logistics,2020-2021,654512.85,623306.12
5_transportation_and_logistics,2021-2022,654512.85,608517.39
5_transportation_and_logistics,2022-2023,598972.00,536633.52
6_industrial_products_and_services,2017-2018,0.00,0.00
6_industrial_products_and_services,2018-2019,0.00,0.00
