d_fiscal_year,total,total_constant_2019_dollars
2017-2018,124859.92,128068.38
2018-2019,127916.62,129905.91
2019-2020,128267.08,127184.63
2020-2021,711451.95,671710.08
2021-2022,2908573.58,2699752.90
