owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,1546.18,1590.34
dnd-mdn,2018-2019,17101.74,17429.46
dnd-mdn,2019-2020,17148.59,17011.80
dnd-mdn,2020-2021,17101.74,16286.34
dnd-mdn,2021-2022,17101.74,15899.93
dnd-mdn,2022-2023,13807.74,12219.10
hc-sc,2020-2021,269198.99,254025.56
hc-sc,2021-2022,1348393.68,1253263.31
hc-sc,2022-2023,1131505.87,1012476.20
phac-aspc,2017-2018,123313.74,127101.93
phac-aspc,2018-2019,110814.88,112938.44
phac-aspc,2019-2020,111118.48,110232.09
phac-aspc,2020-2021,110814.88,105531.30
phac-aspc,2021-2022,110814.88,103027.44
