d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2019-2020,30934.13,30581.99
11_defence,2020-2021,69713.67,66085.56
2_professional_services,2020-2021,6582.66,6198.35
2_professional_services,2021-2022,34821.31,32329.67
3_information_technology,2017-2018,47501.08,48620.78
3_information_technology,2018-2019,89830.80,90784.75
3_information_technology,2019-2020,343363.86,335741.21
3_information_technology,2020-2021,643303.53,606286.85
3_information_technology,2021-2022,60755.58,55469.97
5_transportation_and_logistics,2017-2018,35808.05,36652.12
6_industrial_products_and_services,2018-2019,730951.97,738855.00
6_industrial_products_and_services,2019-2020,540171.34,534905.55
6_industrial_products_and_services,2020-2021,365837.43,348423.88
6_industrial_products_and_services,2021-2022,122815.09,114839.51
