d_fiscal_year,total,total_constant_2019_dollars
2017-2018,83309.13,85604.89
2018-2019,820782.77,829681.45
2019-2020,914469.33,901691.18
2020-2021,1085437.29,1033249.91
2021-2022,218391.98,204203.86
