d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1274234.67,1311584.16
2018-2019,456577.77,464489.69
2019-2020,1027216.73,1015652.75
2020-2021,852982.86,810781.33
2021-2022,2826190.40,2623707.93
