d_most_recent_category,total,percentage
5_transportation_and_logistics,6675560.28,0.9724
6_industrial_products_and_services,95260.13,0.0139
3_information_technology,44157.53,0.0064
1_facilities_and_construction,39494.63,0.0058
11_defence,10476.50,0.0015
