owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,1274234.67,1305970.94
dfo-mpo,2018-2019,456577.77,463798.94
dfo-mpo,2019-2020,1027216.73,1015234.67
dfo-mpo,2020-2021,852982.86,805467.15
dfo-mpo,2021-2022,2826190.40,2603987.94
