d_fiscal_year,total,total_constant_2019_dollars
2017-2018,235252807.40,241339817.77
2018-2019,235084397.27,238733607.73
2019-2020,245021752.92,242822065.90
2020-2021,295892410.64,281300324.66
2021-2022,290201563.87,269453293.96
