d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1643508.46,1686442.83
2018-2019,2433548.33,2463779.51
2019-2020,977740.14,976023.66
2020-2021,795799.82,779078.26
2021-2022,645360.95,585565.44
