owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2017-2018,22835855.41,23524428.04
cic,2018-2019,86636050.92,88296269.90
cic,2019-2020,78306823.30,77768668.03
cic,2020-2021,65963137.03,62818059.71
cic,2021-2022,65963137.03,61327621.21
cic,2022-2023,65963137.03,59024091.55
irb-cisr,2017-2018,1373507.46,1412732.74
irb-cisr,2018-2019,13192900.58,13445718.02
irb-cisr,2019-2020,13229045.52,13123517.71
irb-cisr,2020-2021,13192900.58,12563872.10
irb-cisr,2021-2022,13192900.58,12265778.22
irb-cisr,2022-2023,13192900.58,11805062.75
