d_vendor_name,d_fiscal_year,total
ARTEMP,2019-2020,105206.4803030303
ARTEMP,2020-2021,111838.85545646337
LDC SOLUTIONS,2020-2021,3743.4909326424868
LEXIS NEXIS,2019-2020,5249.6557377049185
LEXIS NEXIS,2020-2021,15864.344262295082
QMR,2019-2020,37664.72794117647
QMR,2020-2021,1738.3720588235292
THE SOURCE STAFFING SOLUTIONS,2020-2021,8577.10843373494
