d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2020-2021,79616.86,75859.10
it_consulting_services,2021-2022,181170.19,168674.41
it_consulting_services,2022-2023,233432.83,207891.94
it_other,2021-2022,22185.80,21009.84
it_other,2022-2023,125252.64,112069.64
it_software_licensing,2022-2023,9953.06,8884.26
