d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2020-2021,31698.60,29868.82
2_professional_services,2019-2020,78169.74,76525.02
2_professional_services,2020-2021,415032.30,393354.01
2_professional_services,2021-2022,838060.60,773944.25
2_professional_services,2022-2023,2149737.01,1918649.35
3_information_technology,2020-2021,79616.86,75859.10
3_information_technology,2021-2022,203355.99,189684.25
3_information_technology,2022-2023,368638.53,328845.84
9_human_capital,2020-2021,10920.07,10399.37
9_human_capital,2021-2022,101971.57,92734.83
9_human_capital,2022-2023,271712.31,243100.31
