d_most_recent_category,d_fiscal_year,total
10_office_management,2020-2021,31698.6
2_professional_services,2019-2020,78169.7378253479
2_professional_services,2020-2021,450019.33468679665
3_information_technology,2020-2021,73814.95821727019
9_human_capital,2020-2021,10920.073284477015
