d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2020-2021,24719.62,23485.46
11_defence,2017-2018,1539299.53,1586477.90
11_defence,2018-2019,1514299.53,1541979.38
11_defence,2019-2020,817306.87,817594.84
11_defence,2021-2022,22302.17,20278.71
2_professional_services,2017-2018,269064.12,277028.72
2_professional_services,2018-2019,478457.93,486845.65
2_professional_services,2019-2020,833142.19,824195.53
2_professional_services,2020-2021,956492.77,912279.36
2_professional_services,2021-2022,3002555.39,2790431.17
6_industrial_products_and_services,2019-2020,1224737.19,1210367.37
6_industrial_products_and_services,2020-2021,1225064.85,1165698.70
6_industrial_products_and_services,2021-2022,124162.00,118302.61
