owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,36162.74,37195.49
aandc-aadnc,2018-2019,46839.06,47927.48
csc-scc,2019-2020,55663.80,54731.73
dfo-mpo,2017-2018,99702.34,102549.69
dfo-mpo,2020-2021,112992.65,106470.23
dfo-mpo,2021-2022,75058.23,68031.60
dfo-mpo,2022-2023,269093.24,239782.22
dnd-mdn,2017-2018,660900.99,682034.68
dnd-mdn,2018-2019,1241159.26,1258204.10
dnd-mdn,2019-2020,970027.83,952683.06
dnd-mdn,2020-2021,1000695.35,958403.90
dnd-mdn,2021-2022,728912.66,668214.81
dnd-mdn,2022-2023,1456216.68,1305493.21
ic,2017-2018,187467.79,192831.32
ic,2018-2019,33601.67,33915.56
ic,2019-2020,22594.15,22128.96
ic,2020-2021,31330.83,29669.02
ic,2021-2022,215097.01,197137.66
ic,2022-2023,566894.28,502013.24
nrc-cnrc,2017-2018,295762.72,305767.69
nrc-cnrc,2018-2019,25340.04,25771.45
nrc-cnrc,2019-2020,17428.64,17030.83
nrc-cnrc,2020-2021,21339.56,20121.15
nrc-cnrc,2021-2022,32047.89,29753.14
pwgsc-tpsgc,2018-2019,15036.81,15382.56
rcmp-grc,2018-2019,39319.23,39686.54
rcmp-grc,2019-2020,138967.25,136679.96
rcmp-grc,2020-2021,4915.91,4643.71
rcmp-grc,2021-2022,157782.12,145430.95
rcmp-grc,2022-2023,155365.67,139238.83
