d_most_recent_category,total,percentage
6_industrial_products_and_services,3905230.45,0.6247
11_defence,1681895.43,0.2691
3_information_technology,289413.53,0.0463
2_professional_services,207251.04,0.0332
1_facilities_and_construction,101774.15,0.0163
10_office_management,65627.95,0.0105
