normalized_vendor_name,original_vendor_name
BABCOCK INTERNATIONAL GROUP,Babcock Canada
BABCOCK INTERNATIONAL GROUP,Babcock Canada Inc.
BABCOCK INTERNATIONAL GROUP,CSMG INC.
BABCOCK INTERNATIONAL GROUP,BABCOCK CANADA INC.
BABCOCK INTERNATIONAL GROUP,BABCOCK CANADA INC
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technology Canada
BABCOCK INTERNATIONAL GROUP,babcock international Group Marine and Technology Division
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technology LTD
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technology Ltd
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technology Ltd.
BABCOCK INTERNATIONAL GROUP,BABCOCK INTERNATIONAL GROUP MARINE AND TECHNOLOGY DIVISION
BABCOCK INTERNATIONAL GROUP,Babcock INtegrated Technology Ltd
BABCOCK INTERNATIONAL GROUP,Babcock International Group Marine and Technology Devision
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technogoly LTD.
BABCOCK INTERNATIONAL GROUP,Babcocki International Group
BABCOCK INTERNATIONAL GROUP,BABCOCK INTEGRATED TECHNOLOGY CANADA
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technology Limited
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technolgoy LTD
BABCOCK INTERNATIONAL GROUP,Babcock Integrated Technology LTD.
BABCOCK INTERNATIONAL GROUP,Babcock International Group
