d_fiscal_year,total,total_constant_2019_dollars
2017-2018,146327864.34,150121202.04
2018-2019,105330108.46,107050076.80
2019-2020,91331687.69,90563599.21
2020-2021,91027671.73,86536687.43
2021-2022,91048778.84,84536938.30
