d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,49419.12,51014.25
1_facilities_and_construction,2018-2019,50958.34,52163.88
1_facilities_and_construction,2020-2021,986550.53,935103.25
1_facilities_and_construction,2022-2023,502209.48,445457.17
5_transportation_and_logistics,2017-2018,113784.48,117080.78
5_transportation_and_logistics,2018-2019,218603.16,221278.75
5_transportation_and_logistics,2019-2020,2162551.04,2132778.84
5_transportation_and_logistics,2020-2021,320478.88,304489.47
5_transportation_and_logistics,2021-2022,333133.12,307202.84
5_transportation_and_logistics,2022-2023,536491.14,477063.10
