d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2017-2018,32139.39,33202.59
it_devices_equipment,2018-2019,14799.08,15094.97
it_devices_equipment,2019-2020,402338.53,397508.21
it_devices_equipment,2020-2021,498716.64,474644.59
it_devices_equipment,2021-2022,266667.24,245973.74
it_devices_equipment,2022-2023,854324.29,759190.17
it_other,2019-2020,83992.10,83478.97
it_software_licensing,2017-2018,10762.97,11080.39
it_software_licensing,2018-2019,10917.35,11110.05
it_software_licensing,2019-2020,2190.65,2197.43
it_software_licensing,2020-2021,115898.65,110625.21
it_software_licensing,2021-2022,64732.28,59601.27
it_software_licensing,2022-2023,135126.37,120772.58
