d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1317809.52,1351557.86
2018-2019,1729663.65,1757144.81
2019-2020,1695518.32,1679801.94
2020-2021,959796.39,911078.29
2021-2022,385316.65,308961.93
