d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,3416478.72364028
1_facilities_and_construction,2018-2019,3416478.72364028
1_facilities_and_construction,2019-2020,3425838.939321486
1_facilities_and_construction,2020-2021,3416478.72364028
6_industrial_products_and_services,2019-2020,25307.632967032965
6_industrial_products_and_services,2020-2021,30862.967032967033
