owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,39340435.37,40536468.88
aafc-aac,2018-2019,46497338.48,47319547.62
aafc-aac,2019-2020,45315514.19,44927194.50
aafc-aac,2020-2021,46991082.46,44807728.81
aafc-aac,2021-2022,55092825.48,51484924.11
aandc-aadnc,2017-2018,2806639.95,2890867.36
aandc-aadnc,2018-2019,2203350.58,2243551.90
aandc-aadnc,2019-2020,1598179.06,1580785.55
aandc-aadnc,2020-2021,1080054.33,1029642.82
aandc-aadnc,2021-2022,442906.77,414454.90
acoa-apeca,2017-2018,627970.40,646946.14
acoa-apeca,2018-2019,228115.43,231685.20
acoa-apeca,2019-2020,353628.08,350255.77
acoa-apeca,2020-2021,756972.01,722037.81
acoa-apeca,2021-2022,656276.28,614041.91
atssc-scdata,2017-2018,2952051.00,3042863.20
atssc-scdata,2018-2019,2930239.87,2979723.28
atssc-scdata,2019-2020,3911480.13,3884685.18
atssc-scdata,2020-2021,4567002.07,4356742.23
atssc-scdata,2021-2022,8497255.83,7931477.84
cannor,2019-2020,18323.20,17886.73
cas-satj,2017-2018,1121979.17,1156121.80
cas-satj,2018-2019,1002406.88,1018432.55
cas-satj,2019-2020,4016083.10,3968641.90
cas-satj,2020-2021,2748904.09,2618774.90
cas-satj,2021-2022,2514366.74,2340851.84
casdo-ocena,2020-2021,79616.86,76073.35
casdo-ocena,2021-2022,192827.37,180463.55
cbsa-asfc,2017-2018,93913349.58,96782912.61
cbsa-asfc,2018-2019,123253607.11,125465046.61
cbsa-asfc,2019-2020,170930568.86,169233517.86
cbsa-asfc,2020-2021,203795293.49,194302386.91
cbsa-asfc,2021-2022,202043583.07,189135760.26
ccohs-cchst,2017-2018,9736.58,10010.97
ccohs-cchst,2018-2019,9473.42,9700.95
ccohs-cchst,2019-2020,48999.06,48605.84
ccohs-cchst,2020-2021,32999.70,31488.99
ccohs-cchst,2021-2022,34025.28,31711.96
ced-dec,2017-2018,562585.76,579878.04
ced-dec,2018-2019,746397.38,758998.51
ced-dec,2019-2020,863426.80,855944.61
ced-dec,2020-2021,1164278.29,1110252.39
ced-dec,2021-2022,1105821.23,1030476.77
cer-rec,2017-2018,15518978.55,15996580.57
cer-rec,2018-2019,14733901.56,15004109.32
cer-rec,2019-2020,9906478.88,9833940.92
cer-rec,2020-2021,6921356.85,6597442.73
cer-rec,2021-2022,5688802.77,5329109.55
cfia-acia,2017-2018,14661384.86,15107445.45
cfia-acia,2018-2019,13765034.03,14035744.06
cfia-acia,2019-2020,8751800.11,8681802.19
cfia-acia,2020-2021,7139130.37,6806502.26
cfia-acia,2021-2022,6916147.33,6465268.86
cgc-ccg,2017-2018,53167.70,54670.63
cgc-ccg,2018-2019,726.25,732.44
cgc-ccg,2019-2020,99251.99,98399.93
cgc-ccg,2020-2021,115426.95,110025.35
cgc-ccg,2021-2022,524321.52,489764.47
chrc-ccdp,2017-2018,175660.27,180903.17
chrc-ccdp,2018-2019,530546.63,537969.25
chrc-ccdp,2019-2020,574704.88,566406.29
chrc-ccdp,2020-2021,529022.01,504375.04
chrc-ccdp,2021-2022,1498558.79,1390776.28
cic,2017-2018,52774202.49,54378185.51
cic,2018-2019,82029495.43,83607054.89
cic,2019-2020,69943604.25,69335357.71
cic,2020-2021,91673909.60,87392022.66
cic,2021-2022,130865966.12,122430407.97
cics-scic,2017-2018,9830.14,10129.24
cics-scic,2018-2019,25560.86,26213.18
cics-scic,2019-2020,142911.10,140921.01
cics-scic,2020-2021,24860.00,23700.89
cics-scic,2021-2022,181360.54,169242.52
cihr-irsc,2017-2018,2100821.33,2165506.36
cihr-irsc,2018-2019,1654638.80,1684735.48
cihr-irsc,2019-2020,1425051.04,1408231.11
cihr-irsc,2020-2021,1413764.32,1347766.98
cihr-irsc,2021-2022,1476433.28,1378676.48
cnsc-ccsn,2017-2018,5140614.26,5298643.23
cnsc-ccsn,2018-2019,4910210.05,5000258.38
cnsc-ccsn,2019-2020,5031240.22,4996261.80
cnsc-ccsn,2020-2021,3744135.06,3567509.53
cnsc-ccsn,2021-2022,4271707.39,3996073.61
cpc-cpp,2017-2018,134690.46,138688.77
cpc-cpp,2018-2019,197473.50,200848.54
cpc-cpp,2019-2020,654446.82,647397.40
cpc-cpp,2020-2021,239023.91,228869.96
cpc-cpp,2021-2022,44748.00,42283.36
cra-arc,2017-2018,62724932.23,64648988.07
cra-arc,2018-2019,50533756.48,51454689.56
cra-arc,2019-2020,61305111.01,60728491.60
cra-arc,2020-2021,83050514.02,79191784.80
cra-arc,2021-2022,89714711.93,83949475.39
crtc,2017-2018,4972359.74,5124059.13
crtc,2018-2019,3762715.48,3831241.57
crtc,2019-2020,6954253.78,6894689.48
crtc,2020-2021,6963826.88,6645174.46
crtc,2021-2022,5881114.73,5511462.02
csa-asc,2017-2018,2656877.42,2737834.42
csa-asc,2018-2019,2740280.33,2788287.01
csa-asc,2019-2020,2739546.69,2711040.45
csa-asc,2020-2021,4575792.48,4364031.42
csa-asc,2021-2022,5157626.82,4825169.32
csc-scc,2017-2018,24465557.48,25215909.41
csc-scc,2018-2019,27127254.09,27654327.09
csc-scc,2019-2020,22281733.12,22098284.04
csc-scc,2020-2021,25407204.82,24212323.11
csc-scc,2021-2022,42104867.18,39483591.04
csps-efpc,2017-2018,1535502.77,1581880.43
csps-efpc,2018-2019,986669.61,1004181.32
csps-efpc,2019-2020,955564.23,949364.60
csps-efpc,2020-2021,816581.85,777650.45
csps-efpc,2021-2022,1215826.81,1137971.33
cta-otc,2017-2018,481053.91,495693.33
cta-otc,2018-2019,575903.08,585117.63
cta-otc,2019-2020,878332.09,872265.00
cta-otc,2020-2021,609057.96,581190.68
cta-otc,2021-2022,819342.33,765718.40
dfatd-maecd,2017-2018,42433182.18,43723365.86
dfatd-maecd,2018-2019,46129242.76,46936218.11
dfatd-maecd,2019-2020,43100856.23,42696025.40
dfatd-maecd,2020-2021,56889546.60,54211461.89
dfatd-maecd,2021-2022,64163189.61,59817074.96
dfo-mpo,2017-2018,29962303.23,30864343.44
dfo-mpo,2018-2019,26840803.33,27293414.28
