d_fiscal_year,total,total_constant_2019_dollars
2017-2018,624701.46,643727.30
2018-2019,1251911.54,1275881.10
2019-2020,1205322.27,1195994.35
2020-2021,1172966.41,1117040.18
2021-2022,1170251.41,1088065.68
2022-2023,1169056.85,1046034.77
