owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2018-2019,2715.00,2743.60
csc-scc,2019-2020,8212.31,8143.01
csc-scc,2020-2021,8189.87,7785.87
csc-scc,2021-2022,5474.87,5135.68
dnd-mdn,2017-2018,84420.00,86607.60
dnd-mdn,2018-2019,84420.00,85732.86
dnd-mdn,2019-2020,29142.25,29202.77
rcmp-grc,2017-2018,18713.75,19161.90
rcmp-grc,2018-2019,45235.23,45938.71
rcmp-grc,2019-2020,45359.16,44976.38
rcmp-grc,2020-2021,45235.23,43003.79
rcmp-grc,2021-2022,34081.34,31924.23
ssc-spc,2017-2018,523370.93,536691.39
ssc-spc,2018-2019,1118179.74,1135569.09
ssc-spc,2019-2020,1121243.24,1111781.10
ssc-spc,2020-2021,1118179.74,1063020.25
ssc-spc,2021-2022,1118179.74,874712.45
