d_fiscal_year,total,total_constant_2019_dollars
2017-2018,24418087.07,25128753.14
2018-2019,17070414.65,17321114.40
2019-2020,25297008.42,25009286.64
2020-2021,35270360.43,33602094.37
2021-2022,47255074.59,43827542.19
